REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
HHS Regions,Region 4,2013,20,0.760478,0.92751,284,160,,310,72,47,873,272,94123
HHS Regions,Region 5,2013,20,0.852781,1.21809,329,113,,271,68,74,855,234,70192
HHS Regions,Region 6,2013,20,1.63421,1.87254,421,335,,522,135,92,1505,150,80372
HHS Regions,Region 7,2013,20,0.603697,0.585987,24,18,,32,3,15,92,68,15700
HHS Regions,Region 8,2013,20,0.738568,0.771248,106,72,,176,25,15,394,105,51086
HHS Regions,Region 9,2013,20,1.61454,1.45881,221,141,,296,79,39,776,155,53194
HHS Regions,Region 10,2013,20,0.316906,0.305188,8,12,,13,1,2,36,33,11796
HHS Regions,Region 1,2013,21,0.595752,0.615812,96,31,,83,19,19,248,118,40272
HHS Regions,Region 2,2013,21,1.18383,1.40342,595,258,,494,103,60,1510,250,107594
HHS Regions,Region 3,2013,21,1.08424,0.984832,249,185,,273,65,37,809,163,82146
HHS Regions,Region 4,2013,21,0.817835,0.952326,268,165,,289,65,41,828,253,86945
HHS Regions,Region 5,2013,21,0.816745,1.10151,272,121,,232,54,78,757,218,68724
HHS Regions,Region 6,2013,21,1.47642,1.72979,402,284,,431,77,56,1250,142,72263
HHS Regions,Region 7,2013,21,0.729762,0.814359,40,18,,24,5,11,98,62,12034
HHS Regions,Region 8,2013,21,0.784251,0.819707,109,78,,162,27,13,389,103,47456
HHS Regions,Region 9,2013,21,1.42814,1.26724,186,129,,214,76,51,656,146,51766
HHS Regions,Region 10,2013,21,0.301519,0.362498,13,10,,17,2,2,44,34,12138
HHS Regions,Region 1,2013,22,0.581825,0.63608,81,31,,72,19,13,216,116,33958
HHS Regions,Region 2,2013,22,1.37482,1.44906,614,227,,479,88,72,1480,256,102135
HHS Regions,Region 3,2013,22,1.31233,0.992396,220,187,,312,63,35,817,161,82326
HHS Regions,Region 4,2013,22,0.619213,0.833967,217,161,,224,55,45,702,248,84176
HHS Regions,Region 5,2013,22,0.994613,1.297,293,112,,222,75,70,772,215,59522
HHS Regions,Region 6,2013,22,1.51067,1.63769,354,234,,406,89,51,1134,141,69244
HHS Regions,Region 7,2013,22,0.770442,0.739223,26,15,,24,5,13,83,61,11228
HHS Regions,Region 8,2013,22,0.802426,0.913889,123,84,,147,29,17,400,103,43769
HHS Regions,Region 9,2013,22,1.41205,1.23819,177,92,,198,58,37,562,153,45389
HHS Regions,Region 10,2013,22,0.265127,0.245374,4,4,,10,2,4,24,32,9781
HHS Regions,Region 1,2013,23,0.408342,0.557038,92,32,,62,10,19,215,105,38597
HHS Regions,Region 2,2013,23,1.14817,1.2698,574,208,,444,83,40,1349,256,106237
HHS Regions,Region 3,2013,23,1.03461,0.887863,214,167,,241,52,34,708,159,79742
HHS Regions,Region 4,2013,23,0.583142,0.651368,178,117,,156,51,18,520,217,79832
HHS Regions,Region 5,2013,23,0.878761,1.22065,299,130,,233,75,76,813,207,66604
HHS Regions,Region 6,2013,23,1.3348,1.42228,310,240,,320,83,48,1001,135,70380
HHS Regions,Region 7,2013,23,0.184536,0.210993,8,3,,3,4,2,20,60,9479
HHS Regions,Region 8,2013,23,0.731714,0.743305,103,72,,115,36,24,350,101,47087
HHS Regions,Region 9,2013,23,1.418,1.25603,200,116,,193,56,63,628,152,49999
HHS Regions,Region 10,2013,23,0.344682,0.311412,5,1,,12,10,6,34,29,10918
HHS Regions,Region 1,2013,24,0.47561,0.646574,106,29,,80,18,15,248,105,38356
HHS Regions,Region 2,2013,24,1.21075,1.34305,612,214,,464,73,38,1401,256,104315
HHS Regions,Region 3,2013,24,1.19998,0.95769,231,157,,232,56,37,713,149,74450
HHS Regions,Region 4,2013,24,0.503904,0.700283,178,136,,184,62,23,583,238,83252
HHS Regions,Region 5,2013,24,0.860912,1.18467,266,122,,181,61,57,687,208,57991
HHS Regions,Region 6,2013,24,1.24818,1.31163,272,237,,296,95,47,947,132,72200
HHS Regions,Region 7,2013,24,0.169888,0.177561,3,4,,3,1,5,16,57,9011
HHS Regions,Region 8,2013,24,0.681907,0.715249,103,97,,101,18,15,334,103,46697
HHS Regions,Region 9,2013,24,1.46578,1.29585,190,106,,164,80,38,578,143,44604
HHS Regions,Region 10,2013,24,0.349294,0.31183,8,10,,8,4,2,32,28,10262
HHS Regions,Region 1,2013,25,0.391668,0.546372,91,16,,62,18,10,197,103,36056
HHS Regions,Region 2,2013,25,1.16455,1.2788,538,213,,475,91,46,1363,255,106584
HHS Regions,Region 3,2013,25,0.849521,0.846348,244,175,,218,44,30,711,158,84008
HHS Regions,Region 4,2013,25,0.509231,0.62742,175,91,,163,40,30,499,235,79532
HHS Regions,Region 5,2013,25,0.793133,1.09397,246,122,,185,71,64,688,205,62890
HHS Regions,Region 6,2013,25,1.58591,1.54003,305,234,,375,119,68,1101,137,71492
HHS Regions,Region 7,2013,25,0.257195,0.251457,8,0,,8,4,2,22,54,8749
HHS Regions,Region 8,2013,25,0.655891,0.719679,80,75,,115,20,15,305,84,42380
HHS Regions,Region 9,2013,25,1.42122,1.22815,186,109,,159,76,35,565,145,46004
HHS Regions,Region 10,2013,25,0.284769,0.257041,4,5,,6,6,2,23,29,8948
HHS Regions,Region 1,2013,26,0.430542,0.56812,82,32,,61,19,16,210,100,36964
HHS Regions,Region 2,2013,26,1.13266,1.16026,531,176,,394,66,50,1217,245,104890
HHS Regions,Region 3,2013,26,0.783896,0.787941,211,123,,207,53,27,621,157,78813
HHS Regions,Region 4,2013,26,0.475328,0.609847,139,104,,161,48,38,490,238,80348
HHS Regions,Region 5,2013,26,0.771008,1.00396,239,106,,179,56,69,649,206,64644
HHS Regions,Region 6,2013,26,1.42071,1.34103,256,239,,329,71,32,927,134,69126
HHS Regions,Region 7,2013,26,0.123,0.140318,5,2,,4,1,0,12,56,8552
HHS Regions,Region 8,2013,26,0.617954,0.649455,81,70,,98,21,13,283,86,43575
HHS Regions,Region 9,2013,26,1.26664,1.08985,157,90,,146,60,39,492,142,45144
HHS Regions,Region 10,2013,26,0.188386,0.167625,2,5,,2,4,1,14,25,8352
HHS Regions,Region 1,2013,27,0.430427,0.586668,66,18,,66,13,11,174,97,29659
HHS Regions,Region 2,2013,27,0.743763,1.21405,528,182,,373,55,41,1179,240,97113
HHS Regions,Region 3,2013,27,0.785548,0.804411,196,112,,185,48,25,566,152,70362
HHS Regions,Region 4,2013,27,0.637141,0.633886,130,92,,177,35,27,461,230,72726
HHS Regions,Region 5,2013,27,0.92703,1.09102,230,76,,185,48,48,587,203,53803
HHS Regions,Region 6,2013,27,1.55464,1.46876,250,227,,323,61,49,910,132,61957
HHS Regions,Region 7,2013,27,0.100862,0.122063,1,1,,2,1,3,8,51,6554
HHS Regions,Region 8,2013,27,0.561213,0.586407,63,53,,75,19,7,217,85,37005
HHS Regions,Region 9,2013,27,1.24862,1.03274,127,87,,102,40,38,394,144,38151
HHS Regions,Region 10,2013,27,0.152616,0.143575,3,3,,1,1,2,10,23,6965
HHS Regions,Region 1,2013,28,0.384096,0.518669,72,24,,63,22,15,196,102,37789
HHS Regions,Region 2,2013,28,0.968167,1.11282,540,162,,399,54,30,1185,247,106486
HHS Regions,Region 3,2013,28,0.617311,0.67076,156,108,,204,46,18,532,150,79313
HHS Regions,Region 4,2013,28,0.35574,0.47705,123,90,,139,32,15,399,234,83639
HHS Regions,Region 5,2013,28,0.717799,0.948489,225,107,,170,65,55,622,202,65578
HHS Regions,Region 6,2013,28,1.42515,1.33907,246,233,,307,65,45,896,129,66912
HHS Regions,Region 7,2013,28,0.104753,0.0978953,4,1,,3,0,0,8,52,8172
HHS Regions,Region 8,2013,28,0.499137,0.566875,63,63,,87,19,12,244,82,43043
HHS Regions,Region 9,2013,28,1.06856,0.923237,141,68,,115,55,28,407,141,44084
HHS Regions,Region 10,2013,28,0.247997,0.238176,6,6,,4,4,1,21,23,8817
HHS Regions,Region 1,2013,29,0.388478,0.525148,88,23,,55,14,7,187,100,35609
HHS Regions,Region 2,2013,29,0.877442,1.01518,496,151,,341,56,30,1074,250,105794
HHS Regions,Region 3,2013,29,0.636361,0.677668,143,132,,184,41,17,517,151,76291
HHS Regions,Region 4,2013,29,0.377015,0.497201,114,91,,140,30,22,397,229,79847
HHS Regions,Region 5,2013,29,0.666799,0.827758,173,100,,166,46,26,511,196,61733
HHS Regions,Region 6,2013,29,1.35908,1.30814,230,196,,286,62,34,808,126,61767
HHS Regions,Region 7,2013,29,0.131559,0.145406,2,0,,8,0,1,11,49,7565
HHS Regions,Region 8,2013,29,0.573639,0.609074,58,71,,82,20,14,245,79,40225
HHS Regions,Region 9,2013,29,1.12243,0.946372,123,80,,136,42,33,414,137,43746
HHS Regions,Region 10,2013,29,0.223801,0.236635,5,5,,7,4,1,22,24,9297
HHS Regions,Region 1,2013,30,0.343594,0.452304,71,16,,64,10,5,166,99,36701
HHS Regions,Region 2,2013,30,0.877353,0.9732,390,130,,368,65,30,983,237,101007
HHS Regions,Region 3,2013,30,0.653406,0.708835,169,106,,193,25,16,509,149,71808
HHS Regions,Region 4,2013,30,0.532806,0.570782,155,111,,141,30,32,469,227,82168
HHS Regions,Region 5,2013,30,0.624777,0.81389,200,91,,139,63,40,533,206,65488
HHS Regions,Region 6,2013,30,1.20512,1.22122,202,195,,285,62,39,783,120,64116
HHS Regions,Region 7,2013,30,0.13277,0.123625,5,0,,5,0,0,10,47,8089
HHS Regions,Region 8,2013,30,0.718513,0.748588,69,88,,113,28,20,318,80,42480
HHS Regions,Region 9,2013,30,1.16379,1.00007,149,60,,153,47,35,444,135,44397
